Chamber Pressure,OF,Adiabatic flame temperature,cp mass,cv mass,cp molar,cv molar,Isentropic exponent,Molecular weight,Specific gas constant,Specifc impulse,Vacuum specific Impulse,Characteristic velocityThrust coefficient,Vacuum thrust coefficient
bar,-,K,J/kg-K,J/mol-K,J/kg-K,J/mol-K,-,g/mol,J/kg-K,sec,sec,m/s,-,-
152.5,4.111111111111111,3185.6976363198164,1594.8222488397923,1259.7509267718378,39573.93276374845,31259.470145595213,1.2659821992960054,24.81400845300337,335.0713220679546,262.31985599782286,325.0519245758397,1562.9425503392204,1.6459203924435482,2.0395314309216337
152.5,4.252525252525253,3237.304570338936,1591.3189484636032,1259.575959135219,39883.169610745106,31568.706992591866,1.2633767236682951,25.062964058369168,331.7429893283842,263.56480195107815,327.31410400133535,1568.8522509672646,1.6475023466741179,2.045989261274083
152.5,4.393939393939394,3280.3580058869798,1587.5741637912286,1258.8522937384016,40154.99801174408,31840.53539359084,1.2611282290129724,25.293305300365546,328.7218700528269,264.4885653886141,329.0955086852642,1573.0364214027259,1.6488790434078613,2.0516527312002344
152.5,4.535353535353535,3315.301458226236,1583.6065745208828,1257.6174276543893,40390.41726474399,32075.95464659075,1.2592116964174893,25.50533567781129,325.9891468664935,265.1188991942114,330.4300093266201,1575.6558702390466,1.6500609694605917,2.056547696846576
152.5,4.6767676767676765,3342.952263359907,1579.4554475723999,1255.93650969678,40592.131521302355,32277.668903149115,1.257591793357235,25.700080102728997,323.51893787562,265.49448984576577,331.3699328673766,1576.9275013836748,1.6510660994633173,2.0607345292047174
152.5,4.818181818181818,3364.3234478576833,1575.170903974939,1253.8891182820962,40763.903157657405,32449.440539504165,1.2562282270485114,25.879035128689733,321.2817856928426,265.6583532634875,331.9762646497533,1577.0884254171983,1.6519165622195238,2.064294546367166
152.5,4.959595959595959,3380.446827994273,1570.8038343181795,1251.5555040014547,40909.81383656142,32595.35121840818,1.2550812403413423,26.043871897167012,319.2483303167248,265.65176971478274,332.30919103813807,1576.3637000687738,1.6526350659811668,2.0673147498587916
152.5,5.101010101010101,3392.2605369966004,1566.3994485818014,1249.0077309296266,41033.741386414506,32719.278768261265,1.2541150945606578,26.196217972092587,317.3917176521749,265.5107899857107,332.4223253326046,1574.9482436782282,1.653242510707759,2.069877159334142
152.5,5.242424242424242,3400.562728316521,1561.994688335869,1246.3060737307057,41139.10304356635,32824.640425413105,1.253299427210667,26.337543495359434,315.68861460516297,265.265131941757,332.36056901500757,1573.0016005746158,1.653756935279885,2.072053692088036
152.5,5.383838383838384,3406.0076753540898,1557.6181271820087,1243.4988287281499,41228.78713774732,32914.32451959408,1.2526092435287133,26.469123861788308,314.1192984538589,264.9384930403886,332.16022788001334,1570.6501635025782,1.65419336090768,2.0739049181235356
152.5,5.525252525252525,3409.1216606523803,1553.2910205140515,1240.6237217499918,41305.183420933114,32990.72080277988,1.2520242788224454,26.592044166497168,312.6672987640597,264.54944512603976,331.8501269430197,1567.9923528657607,1.6545640744380503,2.075480815603426
152.5,5.666666666666666,3410.3248005242954,1549.0286802172618,1237.709784292366,41370.25161241977,33055.788994266535,1.2515281852626587,26.707221203042742,311.318895924896,264.11243523762033,331.4529764252452,1565.1042285520964,1.6548790590254265,2.076822279285303
152.5,5.808080808080808,3409.952204174784,1544.841783611963,1234.7791573642157,41425.59655203259,33111.13393387935,1.2511077583376229,26.815429898054838,310.0626262477471,263.6386853383302,330.9866457953313,1562.044464286038,1.6551464268047247,2.0779627367857114
152.5,5.949494949494949,3408.272054749251,1540.7374771829363,1231.8486258532448,41472.53649097267,33158.07387281943,1.2507522798231305,26.917328295797997,308.8888513296913,263.13692972046607,330.465230439653,1558.858389480614,1.6553727966932175,2.078929602560493
152.5,6.090909090909091,3405.500180427148,1536.720254549148,1228.9308500959112,41512.1603477714,33197.69772961816,1.2504529888148024,27.01347901472834,307.7894044532366,262.6139928252116,329.8998999276936,1555.581136906306,1.6555636036196533,2.0797454898816863
152.5,6.232323232323232,3401.8114664014893,1532.7926339278772,1226.0353258658618,41545.37388754735,33230.91126939411,1.2502026667505477,27.104366871260808,306.75730806201557,262.07523231172377,329.29955583558603,1552.2400441194782,1.6557233442638482,2.0804291845639846
152.5,6.373737373737374,3397.348674751541,1528.9556727653087,1223.1691219990523,41572.93626604889,33258.47364789565,1.2499953156653454,27.190413042425885,305.7865507662563,261.5248755096158,328.6713360836892,1548.856469583777,1.65585576893744,2.0809964133547307
152.5,6.515151515151515,3392.2292307339944,1525.20935567154,1220.337443806216,41595.488725083094,33281.02610692986,1.2498259095569768,27.271986347584964,304.8719118653239,260.96627439733186,328.02100026593445,1545.4471635395284,1.6559640311204575,2.0814604459789736
152.5,6.656565656565657,3386.5504467407595,1521.5528858898458,1217.5440628761744,41613.57708590384,33299.114467750594,1.2496902020083929,27.34941221682681,304.00882301367125,260.40209912690375,327.3532243437587,1542.0253048128452,1.6560508037271078,2.081832566230388
152.5,6.797979797979798,3380.393557671759,1517.9849041121095,1214.791645481482,41627.66941839293,33313.206800239685,1.249584576711883,27.422979837037005,303.1932586306274,259.83448553494924,326.67182686531896,1538.6012883329618,1.6561183699073345,2.0821224414804425
152.5,6.9393939393939394,3373.8268542978353,1514.503652795823,1212.0820042807954,41638.169979096856,33323.70736094362,1.2495059306605854,27.49294787254652,302.42164851502764,259.26514817505733,325.97994352692365,1535.183326599177,1.6561686941866824,2.0823384137905996
152.5,7.08080808080808,3366.908131571605,1511.1070996497301,1209.4162920268511,41645.430270348195,33330.96765219496,1.2494515822316878,27.559549074980506,301.6908076228791,258.69546752667884,325.28016270832,1531.7779119145414,1.656203478903567,2.08248773063749
152.5,7.222222222222222,3359.6866139927156,1507.7930304409078,1206.7951512255395,41649.757866044245,33335.295247891,1.24941919836991,27.62299402184201,300.99787921536824,258.12655762299306,324.5746313642804,1528.390173843958,1.656224208735305,2.0825767288618335
152.5,7.363636363636363,3352.204480526876,1504.55911873771,1204.2188303031885,41651.42350615257,33336.96088799933,1.2494067364474812,27.68347417354869,300.34028843452154,257.5593189212141,323.8651383227782,1525.024157451426,1.6562321865902472,2.0826109823996237
152.5,7.505050505050505,3344.498080400421,1501.402978222416,1201.6872741154314,41650.66683578997,33336.204217636725,1.249412397520484,27.741164390856753,299.7157041069846,256.99447984914724,323.1531802238693,1521.6830411887595,1.656228562450024,2.082595421689594
152.5,7.646464646464646,3336.5989090117996,1498.3222018037118,1199.200194733501,41647.70107978677,33333.23846163353,1.2494345884730989,27.796225023997103,299.1220070702111,256.4326296672945,322.44001405047646,1518.3693085386433,1.656214356800385,2.082534430856898
152.5,7.787878787878787,3328.534396368384,1495.314390696242,1196.7571269829295,41642.71687514173,33328.25425698848,1.2494718911480283,27.848803659110253,298.55726371331247,255.87424460975504,321.72669923035846,1515.0848839754983,1.6561904797822757,2.082431927331154
152.5,7.929292929292929,3320.3285480354048,1492.3771758534583,1194.357472135255,41635.885433103926,33321.42281495068,1.249523037006172,27.899036588584426,298.0197037182032,255.31970879117964,321.0141315739157,1511.8312412163016,1.6561577469470965,2.0822914274920303
152.5,8.07070707070707,3312.002469288929,1489.5082335590382,1192.0005323497173,41627.36116415556,33312.898546002325,1.2495868861927957,27.94705005738098,297.50770120932106,254.76933101195362,320.303070779696,1508.6094898165593,1.6561168922993943,2.0821161011280997
152.5,8.212121212121211,3303.5747961828774,1486.7052965485216,1189.685537858998,41617.28386994046,33302.821251787216,1.2496624101391123,27.992961326335195,297.01975868952337,254.22335832914035,319.5941628405944,1505.4204447410402,1.6560685791585084,2.0819088168819477
152.5,8.353535353535353,3295.062051965916,1483.9661617081174,1187.4116684386843,41605.780583862266,33291.31796570902,1.2497486770189563,28.036879584890254,296.554493269433,253.6819870623404,318.88795838340855,1502.264682472263,1.6560134092554182,2.081672180387155
152.5,8.494949494949495,3286.4789432755465,1481.2886951527275,1185.1780703554687,41592.9671249485,33278.50450679526,1.2498448395256307,28.078906739148564,296.1106247972587,253.14537175384984,318.18492774679225,1499.1425864162848,1.65595193039266,2.0814085664441406
152.5,8.636363636363637,3277.838607471292,1478.6708353000845,1182.9838697265418,41578.94941634875,33264.4867981955,1.2499501245455642,28.119138096012172,295.6869655735426,252.6136324888169,317.4854734291508,1496.0543837562818,1.6558846429275427,2.0811201463055826
152.5,8.777777777777779,3269.1528201105393,1476.1105944171368,1180.8281830214119,41563.824609564705,33249.36199141147,1.2500638243916056,28.157662960190848,295.2824113957249,252.08686089419064,316.78994040491074,1493.0001754400687,1.655812005286164,2.0808089109273675
152.5,8.919191919191919,3260.432169743962,1473.6060590069894,1178.7101252821649,41547.68204749348,33233.21942934024,1.250185289325678,28.19456515772674,294.89593372482483,251.56512506839184,316.0986247048008,1489.9799606307886,1.655734438674951,2.080476690873744
152.5,9.06060606060606,3251.6862057852245,1471.1553893222679,1176.6288165180983,41530.60409305623,33216.141474902994,1.250313921152924,28.229923497196687,294.5265728041697,251.04847364195,315.4117805760002,1486.9936566748463,1.655652331124349,2.0801251734337374
152.5,9.202020202020202,3242.9235640944257,1468.7568182270518,1174.5833866370958,41512.66684521171,33198.204227058464,1.2504491677105978,28.263812177785827,294.17343158995584,250.53693912907232,314.72962647564447,1484.041115427008,1.6555660409739907,2.0797559174021307
152.5,9.343434343434343,3234.152074036187,1466.4086495802176,1172.572979202783,41493.94076018765,33179.47814203441,1.2505905181076316,28.29630115184191,293.83567037743455,250.03054069860883,314.0523501021868,1481.122136605476,1.6554758998886918,2.0793703658957408
152.5,9.484848484848484,3225.3788500761943,1464.1092562748092,1170.5967542490055,41474.49119260634,33160.0285744531,1.2507374985966933,28.327456448251358,293.5125020258036,249.52928646805407,313.38011263039374,1478.2364787182905,1.6553822154785827,2.0789698575098665
152.5,9.626262626262626,3216.610370424877,1461.8570780382322,1168.65389033762,41454.37886863134,33139.9162504781,1.2508896689813842,28.35734046194301,293.20318770061215,249.03317540460782,312.71305228501876,1475.3838679987293,1.6552852735839325,2.078555636066857
152.5,9.767676767676768,3207.8525447914585,1459.6506190747295,1166.743586009476,41433.66030121026,33119.19768305702,1.2510466194779446,28.38601221398789,292.9070330652535,248.5421989016797,312.0512873636095,1472.5640057049525,1.6551853402747885,2.0781288591658598
152.5,9.909090909090908,3199.1107729528785,1457.4884456133411,1164.865060749716,41412.38815582016,33097.92553766692,1.251207967964367,28.413527586074945,292.6233848636252,248.05634208673038,311.39491879920064,1469.7765740732843,1.6550826636073075,2.0776906057082924
152.5,10.05050505050505,3190.389995551792,1455.3691834102183,1163.01755556548,41390.61157375477,33076.14895560153,1.2513733575608768,28.43993953257164,292.3516278447382,247.57558490631985,310.74403233774683,1467.0212411620337,1.6549774751716761,2.0772418825450267
152.5,10.191919191919192,3181.694738326487,1453.2915152392652,1161.200333260257,41368.376459938925,33053.91384178569,1.2515424544866562,28.46529827371088,292.09118197900847,247.09990303054965,310.09870039309783,1464.2976647686905,1.654869991503624,2.0767836303900356
152.5,10.333333333333332,3173.0291505888245,1451.2541784234947,1159.4126784394184,41345.72573331491,33031.263115161666,1.251714946206124,28.48965146700146,291.8414999840761,246.6292685789137,309.45898362531045,1461.6054956548248,1.6547604151049153,2.076316728960797
152.5,10.474747474747474,3164.397039249621,1449.2559623620577,1157.6538973820172,41322.699563255155,33008.23694510192,1.251890539685035,28.513044373407784,291.6020649800407,246.16365077417453,308.82493230115966,1458.94438000684,1.654648935865013,2.0758420018294106
152.5,10.616161616161616,3155.8018983616303,1447.295706170292,1155.9233177002275,41299.33556694203,32984.87294878879,1.2520689599460333,28.53551999834556,291.3723884700646,245.70301642481394,308.1965874481804,1456.3139615429163,1.654535731752232,2.07536022046825
152.5,10.757575757575758,3147.2469354048208,1445.372296356233,1154.2202879234235,41275.66899522709,32961.206377073846,1.2522499487135388,28.557119227539214,291.1520084328094,245.24733035759476,307.57398185396863,1453.7138831038048,1.654420969769035,2.0748721080576207
152.5,10.898989898989898,3138.7350944977566,1443.4846645839145,1152.5441769886174,41251.73289822458,32937.270280071345,1.2524332632137973,28.57788095041205,290.94048759529727,244.7965557664367,306.9571409252363,1451.1437879176397,1.6543048067288946,2.0743783428753617
152.5,11.04040404040404,3130.2690770239974,1441.631785520207,1150.8943736695176,41227.55827517985,32913.09565702661,1.2526186750950052,28.59784217389675,290.7374118506896,244.35065450006846,306.346083430238,1448.6033205794204,1.6541873899575394,2.0738795613622476
152.5,11.181818181818182,3121.8513600295696,1439.8126747685264,1149.2702859628912,41203.174210543824,32888.71159239058,1.2528059694523561,28.617038127663317,290.54238880563514,243.90958729880728,305.7408221423874,1446.092127797094,1.654068857927888,2.0733763609031577
152.5,11.323232323232324,3113.4842126957733,1438.0263868911443,1147.671340447387,41178.60799791673,32864.14537976349,1.2529949439449892,28.635502361636338,290.3550464437573,243.47331398919343,305.14136440016347,1443.6098589477876,1.6539493408367478,2.0728693023584372
152.5,11.464646464646464,3105.169711146032,1436.272013520448,1146.096981626966,41153.885253294546,32839.42263514131,1.2531854079936218,28.65326683656685,290.1750318934822,243.04179364374957,304.5477125960265,1441.1561664803266,1.6538289611301558,2.0723589123750896
152.5,11.606060606060606,3096.909751808398,1434.54868155852,1144.5466712686793,41129.0300188556,32814.56740070236,1.253377182049192,28.670362008330223,290.00201028984077,242.6149847120052,303.95986460513706,1438.7307061942797,1.653707833983425,2.071845685503462
152.5,11.747474747474747,3088.7060635227854,1432.8555514634986,1143.019887742656,41104.06485839198,32789.602240238746,1.253570096923893,28.686816906567355,289.83566372084266,242.19284512788036,303.3778141629805,1436.3331374201368,1.6535860677414664,2.0713300861422304
152.5,11.88888888888889,3080.560218555054,1431.1918156209094,1141.5161253701713,41079.010945263806,32764.548327110566,1.253763993177759,28.702659208152372,289.67569025073806,241.77533239776844,302.8015511996392,1433.9631231223614,1.6534637643232166,2.0708125503298276
152.5,12.03030303030303,3072.4736426565746,1429.5566967973355,1140.0348937847555,41053.888143738914,32739.425525585673,1.2539587205540774,28.717915305991543,289.52180301258005,241.36240367287022,302.2310621372302,1431.6203299417027,1.6533410195948655,2.0702934874002246
152.5,12.171717171717171,3064.4476242881115,1427.9494466737153,1138.5757173098148,41028.71508439813,32714.25246624489,1.2541541374583522,28.732610373547164,289.3737293639006,240.95401580878746,301.66633015602787,1429.3044281914265,1.653217923714972,2.0697732815170435
152.5,12.313131313131313,3056.483323110107,1426.3693444553016,1137.1381343554972,41003.509234224795,32689.046616071555,1.25435011047601,28.746768425455127,289.23121009980457,240.55012541487747,301.1073354339595,1427.0150918191728,1.653094561454528,2.0692522930988146
152.5,12.454545454545453,3048.5817778265778,1424.8156955551365,1135.7216968367143,40978.286961915685,32663.824343762444,1.2545465139246925,28.760412374563103,289.0939987184222,240.15068889542147,300.55405536339777,1424.751998343909,1.6529710124946342,2.0687308601465175
152.5,12.595959595959595,3040.7439134578617,1423.2878303478444,1134.3259696136088,40953.06359887905,32638.600980725812,1.2547432294375365,28.773564085677826,288.96186073423564,239.75566248433114,300.00646474858974,1422.5148287759362,1.6528473517039934,2.0682092994829286
152.5,12.737373737373737,3032.9705481064575,1421.7851029905141,1132.9505299552598,40927.853496329546,32613.390878176306,1.2549401455742824,28.78624442628065,288.8345730352543,239.36500227479164,299.46453598651476,1420.3032675261254,1.6527236493982844,2.0676879079123403
152.5,12.878787878787879,3025.262399271307,1420.3068903074452,1131.594967027006,40902.67007883847,32588.20746068523,1.2551371574574606,28.79847331444299,288.7119232804392,238.97866424499324,298.92823923352694,1418.1170023094778,1.6525999715831061,2.0671669633079572
152.5,13.020202020202019,3017.6200897580975,1418.8525907355922,1130.2588814014318,40877.52589465251,32563.063276499266,1.2553341664312578,28.810269764147872,288.5937093341604,238.59660428088995,298.3975425597609,1415.9557240469849,1.6524763801820315,2.0666467256334755
152.5,13.16161616161616,3010.044153238222,1417.4216233248087,1128.9418846125009,40852.432666160756,32537.970048007515,1.2555310797165842,28.821651930449796,288.47973871230784,238.21877819810308,297.87241209324725,1413.8191267263098,1.652352933310302,2.0661274379687478
152.5,13.303030303030303,3002.5350394099496,1416.0134268079655,1127.6435986237059,40827.401320484365,32512.938702331125,1.2557278102196618,28.832637139973407,288.36982818425986,237.84514175446515,297.3528121529827,1411.706907500568,1.6522296852085692,2.0656093271250606
152.5,13.444444444444445,2995.093119028689,1414.627458687975,1126.3636555626385,40802.44205603661,32487.979437883372,1.2559242760557146,28.84324194716231,288.2638031253364,237.47565067920667,296.83870537855563,1409.6187662695272,1.6521066868997356,2.0650926050058085
152.5,13.585858585858585,2987.7186884588,1413.2631944135662,1125.101697199495,40777.56436292433,32463.101744771087,1.2561204004325455,28.853482156835607,288.16149721407135,237.1102606803666,296.33005284664625,1407.5544058601165,1.6519839859974852,2.0645774690128493
152.5,13.727272727272727,2980.411974110802,1411.920126577353,1123.8573746084792,40752.77706683187,32438.31444867863,1.2563161113475159,28.863372863464317,288.06275196887367,236.7489274645784,295.8268141853755,1405.5135318710493,1.651861626995361,2.06406410293969
152.5,13.868686868686869,2973.173136610531,1410.5977641632812,1122.6303478098464,40728.088364662115,32413.625746508875,1.256511341346895,28.872928484202323,287.9674163534349,236.39160675315816,295.32894768172787,1403.4958526079665,1.651739651426954,2.0635526776950144
152.5,14.01010101010101,2966.0022747553553,1409.2956318348956,1121.4202854311395,40703.5058583433,32389.043240190058,1.2567060272974107,28.882162790320685,287.87534640375605,236.0382542980453,294.8364103838312,1401.5010790262545,1.6516180980182917,2.0630433519890525
152.5,14.15151515151515,2958.8994292734706,1408.0132692621553,1120.2268643867767,40679.03658692079,32364.57396876755,1.256900110169127,28.89108893713617,287.78640487537854,235.68882589773767,294.3491581986149,1399.5289246818575,1.6514970028329072,2.0625362729853025
152.5,14.292929292929292,2951.8645863979095,1406.7502304845384,1119.0497695749623,40654.687057030125,32340.224438876885,1.2570935348289742,28.899719492512258,287.7004609095762,235.34327741322738,293.86714598514385,1397.5791056897613,1.6513763994098714,2.0620315769195057
152.5,14.434343434343434,2944.897681266828,1405.5060833082603,1117.8886935909438,40630.463271845525,32316.000653692285,1.2572862498442632,28.908066464009973,287.61738971731637,235.00156478396616,293.39032764393613,1395.6513406898712,1.6512563188951817,2.0615293896878404
152.5,14.575757575757574,2937.9986011598658,1404.2804087356237,1116.7433364556864,40606.37075858536,32291.908140432122,1.257478207295618,28.916141324755962,287.53707227993743,234.66364404386306,292.91865620250405,1393.7453508199362,1.6511367901668137,2.06102982740597
152.5,14.717171717171716,2931.167188579524,1403.0728004245607,1115.613405359052,40582.414594656366,32267.951976503125,1.2576693625987687,28.923955038096665,287.4593950655087,234.32947133728732,292.4520838973167,1391.8608596949912,1.6510178399537603,2.0605329969405854
152.5,14.858585858585858,2924.4032441853924,1401.8828641765622,1114.4986144165805,40558.59943250345,32244.136814350208,1.257859674334743,28.93151808109642,287.3842497599817,233.999002935056,291.99056225234983,1389.9975933928213,1.6508994929493794,2.060038996414851
152.5,15.0,2917.7065295884527,1400.7102174513093,1113.3986844390897,40534.929523239465,32220.466905086225,1.2580491040879593,28.938840466942278,287.3115330122195,233.6721952503565,291.5340421543621,1388.155280444814,1.6507817719193616,2.0595479156892007
226.25000000000003,1.0,1141.0831996369025,1705.718869654317,1417.5325402188607,49211.68816925342,40897.225551100186,1.2033013855124353,28.850995931836483,288.1863294354564,155.71049697048176,201.19014554755222,883.3563219452744,1.7286323844413207,2.233528296360723
226.25000000000003,1.1414141414141414,1156.804908832708,1771.4577192244112,1471.4557433450832,49095.40659843784,40780.9439802846,1.2038810730367797,27.71469285754844,300.00197587932837,159.88768826941472,206.4380648092274,907.3139677064737,1.728136735435456,2.2312737600401933
226.25000000000003,1.2828282828282829,1312.4115019223457,1811.548670792111,1504.9992951040238,49134.18489422005,40819.72227606681,1.2036873882169485,27.122751757332484,306.5493756880871,172.1768707705061,222.3588091724923,976.9577831384091,1.7283022243985444,2.2320258394036347
226.25000000000003,1.4242424242424243,1490.10219362439,1823.214656083621,1511.1891771797755,48582.7316286175,40268.26901046425,1.2064767824013645,26.646742590900534,312.0254789038457,184.68658433197385,237.6956593214403,1049.3800507024616,1.725930172797502,2.2213097494317884
226.25000000000003,1.5656565656565657,1628.4502056975296,1817.1502699988996,1498.6325972743289,47434.19058112257,39119.72796296934,1.212538865966136,26.103614744613992,318.5176727245708,194.14554549680264,248.07156439483117,1106.3771093316009,1.7208575608514165,2.1988443058463827
226.25000000000003,1.7070707070707072,1736.1193697348806,1800.3995302900103,1474.6800080436922,45957.80593407813,37643.343315924896,1.2208747121203718,25.526448524831153,325.7195222463183,201.41940835314358,254.9579502743584,1152.379243593257,1.7140621474292526,2.169670615779101
226.25000000000003,1.8484848484848484,1825.3898226797771,1778.7682297238173,1445.8026690953384,44417.51250334065,36103.049885187414,1.2302980674650579,24.970938743513084,332.96556062847895,207.34062794989782,259.85544213889796,1191.4276442794917,1.7066222853293795,2.1388721202557783
226.25000000000003,1.9898989898989898,1905.2895111842854,1755.6315327552263,1415.8546885224612,42960.94038811135,34646.4777699581,1.2399800254836497,24.470362707993722,339.77684423276486,212.46430803315047,263.74941003187854,1226.176910619013,1.699235312889268,2.1094004702660523
226.25000000000003,2.1313131313131315,1981.9337947358683,1732.8114987244223,1386.9489921534334,41656.42750146775,33341.964883314504,1.24936930523594,24.039791709676656,345.8625065709886,217.15256817496092,267.24805576426354,1258.3620649822508,1.6923104184033217,2.0827138857667182
226.25000000000003,2.2727272727272725,2059.7173380201657,1711.313292400356,1360.2722561265502,40532.726739427155,32218.264121273914,1.2580667470741587,23.685158596865886,351.0410362738058,221.65793223457757,270.74652828107804,1289.2030069490834,1.686097340319088,2.05950220970319
226.25000000000003,2.4141414141414144,2141.745424202902,1691.6685072319958,1336.457932432379,39597.116650094446,31282.654031941205,1.2657850772400496,23.407137084372103,355.2105747996168,226.153264535779,274.4959102999582,1319.5411896975043,1.6807401913450033,2.04001613572986
226.25000000000003,2.5555555555555554,2229.5284803954605,1674.0384926059462,1315.6702689910505,38839.187045442064,30524.724427288824,1.2723845267779121,23.20089246274247,358.36822361489567,230.72314929631878,278.60156676869747,1349.7930791858353,1.676272613141198,2.024123620785059
226.25000000000003,2.696969696969697,2322.555233555835,1658.251946559481,1297.6165489882044,38231.06082764289,29916.59820948965,1.27792139199556,23.055037509206116,360.63539757127654,235.35200362959068,283.01053712500686,1379.894338410775,1.6726025045165902,2.0113027545959503
226.25000000000003,2.8383838383838382,2418.692398190412,1643.9332076963362,1281.7066315512254,37734.451589924916,29419.988971771676,1.2826127034286425,22.9537619979115,362.2265761451108,239.95213222147902,287.55884214646636,1409.4398342654254,1.6695473763703963,2.0007870153644207
226.25000000000003,2.9797979797979797,2515.4216435843,1630.7080837643034,1267.3451144916437,37313.8226790651,28999.360060911862,1.286711934356106,22.881975658654003,363.36296927265965,244.42515127186127,292.0705920507178,1437.9783351780768,1.666917957719689,1.991847861309725
226.25000000000003,3.121212121212121,2610.9347501469633,1618.3959055011019,1254.2291740521491,36950.36118242281,28635.898564269566,1.2903510291284384,22.831472235455212,364.1667314489528,248.7052114048874,296.4385750660864,1465.1830420056624,1.6646145167535409,1.984099780592875
226.25000000000003,3.2626262626262625,2710.0450839446116,1611.3576401186165,1249.5429038879072,37028.82033720972,28714.35771905648,1.2895576735340066,22.979889389722274,361.81473623070934,252.69271537279627,301.35510400681187,1488.227629083625,1.665114239772918,1.9857742007706947
226.25000000000003,3.404040404040404,2809.4002538916266,1609.1539966052728,1252.6581023189249,37529.88734529385,29215.42472714061,1.2845915366901803,23.322744388957304,356.49589428634806,256.21832119902365,306.61961573331337,1506.1340301300352,1.6682734400267625,1.9964433406842879
226.25000000000003,3.5454545454545454,2901.6309229595577,1606.7611237426563,1255.2800463378974,38008.74686712034,29694.2842489671,1.280002122578269,23.655505666322018,351.4810774047588,259.33991149569323,311.38025168215285,1521.7764470180048,1.671241362719783,2.0066003460248423
226.25000000000003,3.686868686868687,2986.786421618507,1604.1575082761826,1257.35021254334,38458.555515702436,30144.092897549195,1.275823944890683,23.974301349641003,346.8072957328428,262.09452510020225,315.6602604930566,1535.4199736878047,1.6739845245080214,2.0161061772104136
226.25000000000003,3.8282828282828283,3064.824650592462,1601.3712946636801,1258.908342351357,38878.77995959716,30564.31734144392,1.2720316807756469,24.278429424303173,342.4629523123231,264.5046957770422,319.47961907082555,1547.2062131440703,1.6765088924836131,2.024956195072605
226.25000000000003,3.9696969696969697,3135.5031485820123,1598.409336239239,1259.971500440023,39268.40698317415,30953.94436502091,1.2686075325362698,24.56717818951523,338.4378357992162,266.58086937950634,322.84342546533196,1557.2068784877276,1.6788169374382444,2.0331354311857726
226.25000000000003,4.111111111111111,3198.432720056616,1595.2593316270147,1260.5334702938642,39625.63282755029,31311.17020939705,1.2655430174774471,24.839618262653172,334.7258613331506,268.3252432620317,325.74561556182977,1565.4484675971742,1.6809060159447644,2.0406121996162883
226.25000000000003,4.252525252525253,3253.2256160707425,1591.900915571843,1260.5782087064104,39948.36568717808,31633.903069024836,1.2628339158785171,25.0947563987221,331.32270686543256,269.7383851900652,328.17797444455107,1571.948390662746,1.6827714897235924,2.047348724807552
226.25000000000003,4.393939393939394,3299.7019534987603,1588.3202197456508,1260.0987478142195,40235.11629212065,31920.65367396741,1.2604728181031588,25.331866831339457,328.2214719314313,270.8272911042021,330.1419495168715,1576.7572203409961,1.6844117915202224,2.0533196280715007
226.25000000000003,4.535353535353535,3338.0532019128586,1584.5215553011683,1259.1127005500923,40485.82282521934,32171.360207066096,1.2584429929178766,25.55081859869318,325.408854751076,271.61114348389395,331.65765455402305,1579.9878717031286,1.6858328269160305,2.0585288003041886
226.25000000000003,4.6767676767676765,3368.865612065834,1580.5303714421002,1257.6662146741066,40702.13560328518,32387.672985131943,1.2567168879953223,25.75220086795797,322.8641567679935,272.1215670814492,332.76495959848194,1581.8157194184778,1.6870492137986532,2.0630149586869333
226.25000000000003,4.818181818181818,3393.0039301624984,1576.387457318072,1255.8260936326312,40887.06896835565,32572.606350202408,1.2552593590074066,25.937195058578645,320.56136368544054,272.3979364399276,333.5170102247599,1582.4533899120554,1.6880820884949248,2.066844185851445
226.25000000000003,4.959595959595959,3411.4424034478616,1572.1395973227934,1253.6670344525726,41044.33925061719,32729.876632463947,1.2540328126353624,26.107312175402143,318.4725628702208,272.48120602838867,333.97110776425455,1582.1186528742455,1.6889553853902333,2.0700961700984704
226.25000000000003,5.101010101010101,3425.12682925701,1567.8317801370772,1251.2609188972503,41177.75930623903,32863.296688085786,1.2530014775166352,26.26414378629244,316.5708612398267,272.40924264118604,334.18148362860893,1581.0106988996265,1.6896926132166468,2.0728517831709863
226.25000000000003,5.242424242424242,3434.8976241091714,1563.5028654107973,1248.6708023751492,41290.85837855598,32976.39576040274,1.2521337589033017,26.409199044037027,314.832063035648,272.214525114314,334.19547234318964,1579.29890991879,1.6903149593445594,2.0751853928797215
226.25000000000003,5.383838383838384,3441.463705110448,1559.1841810589865,1245.948921630206,41386.71556922332,33072.252951070084,1.2514029700502824,26.543827260429083,313.2352594287805,271.9236654053912,334.0524252103791,1577.1210217429505,1.6908405737948558,2.0771615941489223
226.25000000000003,5.525252525252525,3445.4059915722964,1554.8998279327816,1243.1370679930442,41467.93060472964,33153.467986576405,1.2507871158914567,26.66919750056227,311.7627599397374,271.55790709220196,333.7841671340924,1574.5861990993644,1.6912845743910199,2.078834746867348
226.25000000000003,5.666666666666666,3447.193711070499,1550.6677106168952,1240.2679834599573,41536.6625196251,33222.19990147186,1.2502682737088966,26.786307753258598,310.39972715693796,271.13398350154273,333.41607795344675,1571.779819334679,1.691659382947734,2.080249880193908
226.25000000000003,5.808080808080808,3447.2038710831625,1546.5007302888414,1237.3670009498228,41594.69281603975,33280.230197886514,1.249831884236223,26.896005932225503,309.1337293390187,270.66500500764295,332.9682866319603,1568.7682861946084,1.691975159567274,2.081444071017029
